date,equity,peak_equity,drawdown_pct
2014-12-16,100.0,100.0,0.0
2014-12-17,100.0,100.0,0.0
2014-12-18,100.0,100.0,0.0
2014-12-19,100.0,100.0,0.0
2014-12-20,100.0,100.0,0.0
2014-12-21,100.0,100.0,0.0
2014-12-22,100.0,100.0,0.0
2014-12-23,100.0,100.0,0.0
2014-12-24,100.0,100.0,0.0
2014-12-25,100.0,100.0,0.0
2014-12-26,99.91483357931943,100.0,0.08516642068056512
2014-12-27,99.91483357931943,100.0,0.08516642068056512
2014-12-28,99.91483357931943,100.0,0.08516642068056512
2014-12-29,99.91483357931943,100.0,0.08516642068056512
2014-12-30,99.91483357931943,100.0,0.08516642068056512
2014-12-31,99.91483357931943,100.0,0.08516642068056512
2015-01-01,99.91483357931943,100.0,0.08516642068056512
2015-01-02,99.91483357931943,100.0,0.08516642068056512
2015-01-03,99.91483357931943,100.0,0.08516642068056512
2015-01-04,99.91483357931943,100.0,0.08516642068056512
2015-01-05,102.01000520204744,102.01000520204744,0.0
2015-01-06,102.01000520204744,102.01000520204744,0.0
2015-01-07,102.01000520204744,102.01000520204744,0.0
2015-01-08,102.01000520204744,102.01000520204744,0.0
2015-01-09,102.01000520204744,102.01000520204744,0.0
2015-01-10,102.01000520204744,102.01000520204744,0.0
2015-01-11,102.01000520204744,102.01000520204744,0.0
2015-01-12,102.01000520204744,102.01000520204744,0.0
2015-01-13,102.01000520204744,102.01000520204744,0.0
2015-01-14,102.01000520204744,102.01000520204744,0.0
2015-01-15,102.01000520204744,102.01000520204744,0.0
2015-01-16,102.01000520204744,102.01000520204744,0.0
2015-01-17,102.01000520204744,102.01000520204744,0.0
2015-01-18,102.01000520204744,102.01000520204744,0.0
2015-01-19,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-20,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-21,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-22,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-23,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-24,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-25,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-26,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-27,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-28,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-29,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-30,101.98944710589286,102.01000520204744,0.0201530194159434
2015-01-31,102.41530651857074,102.41530651857074,0.0
2015-02-01,102.41530651857074,102.41530651857074,0.0
2015-02-02,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-03,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-04,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-05,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-06,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-07,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-08,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-09,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-10,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-11,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-12,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-13,102.39512083431678,102.41530651857074,0.019709636127779012
2015-02-14,102.81161589763067,102.81161589763067,0.0
2015-02-15,102.81161589763067,102.81161589763067,0.0
2015-02-16,102.81161589763067,102.81161589763067,0.0
2015-02-17,102.81161589763067,102.81161589763067,0.0
2015-02-18,102.81161589763067,102.81161589763067,0.0
2015-02-19,102.81161589763067,102.81161589763067,0.0
2015-02-20,102.81161589763067,102.81161589763067,0.0
2015-02-21,102.81161589763067,102.81161589763067,0.0
2015-02-22,102.81161589763067,102.81161589763067,0.0
2015-02-23,102.81161589763067,102.81161589763067,0.0
2015-02-24,102.81161589763067,102.81161589763067,0.0
2015-02-25,102.81161589763067,102.81161589763067,0.0
2015-02-26,102.81161589763067,102.81161589763067,0.0
2015-02-27,102.81161589763067,102.81161589763067,0.0
2015-02-28,102.81161589763067,102.81161589763067,0.0
2015-03-01,102.81161589763067,102.81161589763067,0.0
2015-03-02,102.81161589763067,102.81161589763067,0.0
2015-03-03,102.81161589763067,102.81161589763067,0.0
2015-03-04,102.81161589763067,102.81161589763067,0.0
2015-03-05,102.81161589763067,102.81161589763067,0.0
2015-03-06,102.81161589763067,102.81161589763067,0.0
2015-03-07,102.81161589763067,102.81161589763067,0.0
2015-03-08,102.81161589763067,102.81161589763067,0.0
2015-03-09,102.81161589763067,102.81161589763067,0.0
2015-03-10,102.81161589763067,102.81161589763067,0.0
2015-03-11,102.81161589763067,102.81161589763067,0.0
2015-03-12,102.81161589763067,102.81161589763067,0.0
2015-03-13,102.81161589763067,102.81161589763067,0.0
2015-03-14,102.81161589763067,102.81161589763067,0.0
2015-03-15,102.81161589763067,102.81161589763067,0.0
2015-03-16,102.81161589763067,102.81161589763067,0.0
2015-03-17,102.81161589763067,102.81161589763067,0.0
2015-03-18,102.81161589763067,102.81161589763067,0.0
2015-03-19,102.81161589763067,102.81161589763067,0.0
2015-03-20,102.81161589763067,102.81161589763067,0.0
2015-03-21,102.81161589763067,102.81161589763067,0.0
2015-03-22,102.81161589763067,102.81161589763067,0.0
2015-03-23,102.81161589763067,102.81161589763067,0.0
2015-03-24,102.81161589763067,102.81161589763067,0.0
2015-03-25,102.81161589763067,102.81161589763067,0.0
2015-03-26,102.81161589763067,102.81161589763067,0.0
2015-03-27,102.81161589763067,102.81161589763067,0.0
2015-03-28,102.81161589763067,102.81161589763067,0.0
2015-03-29,102.81161589763067,102.81161589763067,0.0
2015-03-30,102.81161589763067,102.81161589763067,0.0
2015-03-31,102.81161589763067,102.81161589763067,0.0
2015-04-01,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-02,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-03,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-04,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-05,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-06,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-07,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-08,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-09,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-10,102.74528300514076,102.81161589763067,0.06451886969266003
2015-04-11,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-12,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-13,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-14,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-15,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-16,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-17,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-18,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-19,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-20,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-21,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-22,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-23,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-24,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-25,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-26,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-27,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-28,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-29,102.51855922391714,102.81161589763067,0.2850423769288214
2015-04-30,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-01,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-02,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-03,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-04,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-05,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-06,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-07,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-08,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-09,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-10,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-11,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-12,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-13,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-14,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-15,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-16,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-17,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-18,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-19,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-20,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-21,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-22,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-23,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-24,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-25,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-26,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-27,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-28,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-29,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-30,102.51855922391714,102.81161589763067,0.2850423769288214
2015-05-31,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-01,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-02,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-03,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-04,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-05,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-06,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-07,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-08,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-09,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-10,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-11,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-12,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-13,102.51855922391714,102.81161589763067,0.2850423769288214
2015-06-14,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-15,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-16,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-17,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-18,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-19,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-20,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-21,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-22,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-23,102.45050628430947,102.81161589763067,0.3512342551650589
2015-06-24,102.7865783724177,102.81161589763067,0.02435281752395545
2015-06-25,102.7865783724177,102.81161589763067,0.02435281752395545
2015-06-26,102.70584715032115,102.81161589763067,0.10287626197300449
2015-06-27,102.70584715032115,102.81161589763067,0.10287626197300449
2015-06-28,102.70584715032115,102.81161589763067,0.10287626197300449
2015-06-29,102.70584715032115,102.81161589763067,0.10287626197300449
2015-06-30,102.70584715032115,102.81161589763067,0.10287626197300449
2015-07-01,102.70584715032115,102.81161589763067,0.10287626197300449
2015-07-02,102.70584715032115,102.81161589763067,0.10287626197300449
2015-07-03,102.70584715032115,102.81161589763067,0.10287626197300449
2015-07-04,102.89076964149578,102.89076964149578,0.0
2015-07-05,102.89076964149578,102.89076964149578,0.0
2015-07-06,103.63277690701163,103.63277690701163,0.0
2015-07-07,103.63277690701163,103.63277690701163,0.0
2015-07-08,103.63277690701163,103.63277690701163,0.0
2015-07-09,103.63277690701163,103.63277690701163,0.0
2015-07-10,103.63277690701163,103.63277690701163,0.0
2015-07-11,103.63277690701163,103.63277690701163,0.0
2015-07-12,103.63277690701163,103.63277690701163,0.0
2015-07-13,103.63277690701163,103.63277690701163,0.0
2015-07-14,103.63277690701163,103.63277690701163,0.0
2015-07-15,103.63277690701163,103.63277690701163,0.0
2015-07-16,103.63277690701163,103.63277690701163,0.0
2015-07-17,103.63277690701163,103.63277690701163,0.0
2015-07-18,103.63277690701163,103.63277690701163,0.0
2015-07-19,103.63277690701163,103.63277690701163,0.0
2015-07-20,103.63277690701163,103.63277690701163,0.0
2015-07-21,103.63277690701163,103.63277690701163,0.0
2015-07-22,103.63277690701163,103.63277690701163,0.0
2015-07-23,103.63277690701163,103.63277690701163,0.0
2015-07-24,103.63277690701163,103.63277690701163,0.0
2015-07-25,103.63277690701163,103.63277690701163,0.0
2015-07-26,103.63277690701163,103.63277690701163,0.0
2015-07-27,103.63277690701163,103.63277690701163,0.0
2015-07-28,103.63277690701163,103.63277690701163,0.0
2015-07-29,103.63277690701163,103.63277690701163,0.0
2015-07-30,103.63277690701163,103.63277690701163,0.0
2015-07-31,103.63277690701163,103.63277690701163,0.0
2015-08-01,103.63277690701163,103.63277690701163,0.0
2015-08-02,103.63277690701163,103.63277690701163,0.0
2015-08-03,103.63277690701163,103.63277690701163,0.0
2015-08-04,103.63277690701163,103.63277690701163,0.0
2015-08-05,103.63277690701163,103.63277690701163,0.0
2015-08-06,103.63277690701163,103.63277690701163,0.0
2015-08-07,103.63277690701163,103.63277690701163,0.0
2015-08-08,103.63277690701163,103.63277690701163,0.0
2015-08-09,103.63277690701163,103.63277690701163,0.0
2015-08-10,103.63277690701163,103.63277690701163,0.0
2015-08-11,103.63277690701163,103.63277690701163,0.0
2015-08-12,103.63277690701163,103.63277690701163,0.0
2015-08-13,103.63277690701163,103.63277690701163,0.0
2015-08-14,103.63277690701163,103.63277690701163,0.0
2015-08-15,103.63277690701163,103.63277690701163,0.0
2015-08-16,103.63277690701163,103.63277690701163,0.0
2015-08-17,103.63277690701163,103.63277690701163,0.0
2015-08-18,103.63277690701163,103.63277690701163,0.0
2015-08-19,103.63277690701163,103.63277690701163,0.0
2015-08-20,103.63277690701163,103.63277690701163,0.0
2015-08-21,103.63277690701163,103.63277690701163,0.0
2015-08-22,103.63277690701163,103.63277690701163,0.0
2015-08-23,103.63277690701163,103.63277690701163,0.0
2015-08-24,103.63277690701163,103.63277690701163,0.0
2015-08-25,103.63277690701163,103.63277690701163,0.0
2015-08-26,103.63277690701163,103.63277690701163,0.0
2015-08-27,103.63277690701163,103.63277690701163,0.0
2015-08-28,103.63277690701163,103.63277690701163,0.0
2015-08-29,103.63277690701163,103.63277690701163,0.0
2015-08-30,103.63277690701163,103.63277690701163,0.0
2015-08-31,103.63277690701163,103.63277690701163,0.0
2015-09-01,103.63277690701163,103.63277690701163,0.0
2015-09-02,103.63277690701163,103.63277690701163,0.0
2015-09-03,103.63277690701163,103.63277690701163,0.0
2015-09-04,103.63277690701163,103.63277690701163,0.0
2015-09-05,103.63277690701163,103.63277690701163,0.0
2015-09-06,103.63277690701163,103.63277690701163,0.0
2015-09-07,103.63277690701163,103.63277690701163,0.0
2015-09-08,103.63277690701163,103.63277690701163,0.0
2015-09-09,103.63277690701163,103.63277690701163,0.0
2015-09-10,103.63277690701163,103.63277690701163,0.0
2015-09-11,103.63277690701163,103.63277690701163,0.0
2015-09-12,103.63277690701163,103.63277690701163,0.0
2015-09-13,103.63277690701163,103.63277690701163,0.0
2015-09-14,103.63277690701163,103.63277690701163,0.0
2015-09-15,103.63277690701163,103.63277690701163,0.0
2015-09-16,103.63277690701163,103.63277690701163,0.0
2015-09-17,103.63277690701163,103.63277690701163,0.0
2015-09-18,103.63277690701163,103.63277690701163,0.0
2015-09-19,103.63277690701163,103.63277690701163,0.0
2015-09-20,103.63277690701163,103.63277690701163,0.0
2015-09-21,103.63277690701163,103.63277690701163,0.0
2015-09-22,103.63277690701163,103.63277690701163,0.0
2015-09-23,103.63277690701163,103.63277690701163,0.0
2015-09-24,103.63277690701163,103.63277690701163,0.0
2015-09-25,103.50790082907723,103.63277690701163,0.12049863147684656
2015-09-26,103.50790082907723,103.63277690701163,0.12049863147684656
2015-09-27,103.50790082907723,103.63277690701163,0.12049863147684656
2015-09-28,103.50790082907723,103.63277690701163,0.12049863147684656
2015-09-29,103.50790082907723,103.63277690701163,0.12049863147684656
2015-09-30,103.50790082907723,103.63277690701163,0.12049863147684656
2015-10-01,103.50790082907723,103.63277690701163,0.12049863147684656
2015-10-02,103.50790082907723,103.63277690701163,0.12049863147684656
2015-10-03,103.50790082907723,103.63277690701163,0.12049863147684656
2015-10-04,103.50790082907723,103.63277690701163,0.12049863147684656
2015-10-05,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-06,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-07,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-08,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-09,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-10,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-11,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-12,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-13,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-14,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-15,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-16,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-17,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-18,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-19,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-20,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-21,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-22,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-23,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-24,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-25,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-26,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-27,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-28,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-29,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-30,103.21506983523061,103.63277690701163,0.40306463287751815
2015-10-31,103.21506983523061,103.63277690701163,0.40306463287751815
2015-11-01,103.21506983523061,103.63277690701163,0.40306463287751815
2015-11-02,103.21506983523061,103.63277690701163,0.40306463287751815
2015-11-03,103.21506983523061,103.63277690701163,0.40306463287751815
2015-11-04,103.03057099646446,103.63277690701163,0.5810959896283793
2015-11-05,103.03057099646446,103.63277690701163,0.5810959896283793
2015-11-06,103.03057099646446,103.63277690701163,0.5810959896283793
2015-11-07,103.03057099646446,103.63277690701163,0.5810959896283793
2015-11-08,103.03057099646446,103.63277690701163,0.5810959896283793
2015-11-09,103.03057099646446,103.63277690701163,0.5810959896283793
2015-11-10,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-11,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-12,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-13,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-14,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-15,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-16,100.15076238330045,103.63277690701163,3.359954859489631
2015-11-17,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-18,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-19,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-20,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-21,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-22,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-23,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-24,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-25,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-26,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-27,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-28,100.12332631741742,103.63277690701163,3.3864291726383
2015-11-29,100.02182667931952,103.63277690701163,3.484370809567493
2015-11-30,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-01,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-02,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-03,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-04,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-05,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-06,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-07,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-08,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-09,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-10,100.02182667931952,103.63277690701163,3.484370809567493
2015-12-11,99.13348093901,103.63277690701163,4.341576190743971
2015-12-12,99.13348093901,103.63277690701163,4.341576190743971
2015-12-13,99.13348093901,103.63277690701163,4.341576190743971
2015-12-14,99.13348093901,103.63277690701163,4.341576190743971
2015-12-15,99.13348093901,103.63277690701163,4.341576190743971
2015-12-16,99.13348093901,103.63277690701163,4.341576190743971
2015-12-17,99.13348093901,103.63277690701163,4.341576190743971
2015-12-18,99.13348093901,103.63277690701163,4.341576190743971
2015-12-19,99.13348093901,103.63277690701163,4.341576190743971
2015-12-20,99.13348093901,103.63277690701163,4.341576190743971
2015-12-21,99.13348093901,103.63277690701163,4.341576190743971
2015-12-22,99.13348093901,103.63277690701163,4.341576190743971
2015-12-23,99.13348093901,103.63277690701163,4.341576190743971
2015-12-24,99.13348093901,103.63277690701163,4.341576190743971
2015-12-25,99.07399190111063,103.63277690701163,4.398979880652567
2015-12-26,99.07399190111063,103.63277690701163,4.398979880652567
2015-12-27,99.07399190111063,103.63277690701163,4.398979880652567
2015-12-28,99.07399190111063,103.63277690701163,4.398979880652567
2015-12-29,99.07399190111063,103.63277690701163,4.398979880652567
2015-12-30,99.07399190111063,103.63277690701163,4.398979880652567
2015-12-31,99.07399190111063,103.63277690701163,4.398979880652567
2016-01-01,99.07399190111063,103.63277690701163,4.398979880652567
2016-01-02,99.07399190111063,103.63277690701163,4.398979880652567
2016-01-03,99.07399190111063,103.63277690701163,4.398979880652567
2016-01-04,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-05,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-06,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-07,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-08,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-09,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-10,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-11,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-12,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-13,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-14,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-15,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-16,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-17,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-18,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-19,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-20,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-21,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-22,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-23,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-24,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-25,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-26,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-27,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-28,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-29,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-30,98.69250716795317,103.63277690701163,4.76709192448959
2016-01-31,98.69250716795317,103.63277690701163,4.76709192448959
2016-02-01,98.69250716795317,103.63277690701163,4.76709192448959
